date,datetime_iso,api_url,status_code
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
19-02-2025,2025-02-19T12:50:33.000Z,https://qa-apigateway.flynava.ai//jupiter/manual/getManualTriggers,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai//jupiter/fare/getFaresDashboard,404
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai//jupiter/manual/getManualTriggers,404
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T05:44:43.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai//jupiter/fare/getFaresDashboard,404
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai//jupiter/manual/getManualTriggers,404
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T05:49:41.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai//jupiter/manual/getManualTriggers,404
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai//jupiter/fare/getFaresDashboard,404
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/common/executeUniversalQuery,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/revenue/getMarketSignificant,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/fares/getEffectiveIneffevtiveFares,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/auth/getLoginDetails,200
21-02-2025,2025-02-21T12:57:03.000Z,https://qa-apigateway.flynava.ai/jupiter/corporate/processRules35,200
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai//jupiter/manual/getManualTriggers,404
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai//jupiter/fare/getFaresDashboard,404
21-02-2025,2025-02-21T13:00:05.000Z,https://qa-apigateway.flynava.ai/jupiter/filing/getFaresResponse,200
